MANDT	STASZ	STLAL	STLKN	STLNR	STLTY	AENNR	DATUV	LKENZ	STVKN
800	00000009	01	00000004	00000169	M		19950101		00000004
800	00000011	01	00000005	00000169	M		19950101		00000005
800	00000013	01	00000006	00000169	M		19950101		00000006
800	00000015	01	00000007	00000169	M		19950101		00000007
800	00000017	01	00000008	00000169	M		19950101		00000008
800	00000019	01	00000009	00000169	M		19950101		00000009
800	00000003	01	00000001	00000170	M		19950101		00000001
800	00000005	01	00000002	00000170	M		19950101		00000002
800	00000007	01	00000003	00000170	M		19950101		00000003
800	00000009	01	00000004	00000170	M		19950101		00000004
800	00000011	01	00000005	00000170	M		19950101		00000005
800	00000013	01	00000006	00000170	M		19950101		00000006
800	00000015	01	00000007	00000170	M		19950101		00000007
800	00000017	01	00000008	00000170	M		19950101		00000008
800	00000019	01	00000009	00000170	M		19950101		00000009
800	00000003	01	00000001	00000171	M		19950101		00000001
800	00000005	01	00000002	00000171	M		19950101		00000002
800	00000007	01	00000003	00000171	M		19950101		00000003
800	00000009	01	00000004	00000171	M		19950101		00000004
800	00000011	01	00000005	00000171	M		19950101		00000005
800	00000013	01	00000006	00000171	M		19950101		00000006
800	00000015	01	00000007	00000171	M		19950101		00000007
800	00000017	01	00000008	00000171	M		19950101		00000008
800	00000019	01	00000009	00000171	M		19950101		00000009
800	00000003	01	00000001	00000172	M		19950101		00000001
800	00000005	01	00000002	00000172	M		19950101		00000002
800	00000007	01	00000003	00000172	M		19950101		00000003
800	00000009	01	00000004	00000172	M		19950101		00000004
800	00000011	01	00000005	00000172	M		19950101		00000005
800	00000013	01	00000006	00000172	M		19950101		00000006
800	00000015	01	00000007	00000172	M		19950101		00000007
800	00000017	01	00000008	00000172	M		19950101		00000008
800	00000019	01	00000009	00000172	M		19950101		00000009
800	00000003	01	00000001	00000173	M		19950101		00000001
800	00000005	01	00000002	00000173	M		19950101		00000002
800	00000007	01	00000003	00000173	M		19950101		00000003
800	00000009	01	00000004	00000173	M		19950101		00000004
800	00000003	01	00000001	00000174	M		19950101		00000001
800	00000005	01	00000002	00000174	M		19950101		00000002
800	00000007	01	00000003	00000174	M		19950101		00000003
800	00000009	01	00000004	00000174	M		19950101		00000004
800	00000003	01	00000001	00000175	M		19950101		00000001
800	00000005	01	00000002	00000175	M		19950101		00000002
800	00000007	01	00000003	00000175	M		19950101		00000003
800	00000009	01	00000004	00000175	M		19950101		00000004
800	00000003	01	00000001	00000176	M		19950101		00000001
800	00000005	01	00000002	00000176	M		19950101		00000002
800	00000007	01	00000003	00000176	M		19950101		00000003
800	00000009	01	00000004	00000176	M		19950101		00000004
800	00000003	01	00000001	00000177	M		19950101		00000001
800	00000005	01	00000002	00000177	M		19950101		00000002
800	00000007	01	00000003	00000177	M		19950101		00000003
800	00000009	01	00000004	00000177	M		19950101		00000004
800	00000003	01	00000001	00000178	M		19950101		00000001
800	00000005	01	00000002	00000178	M		19950101		00000002
800	00000007	01	00000003	00000178	M		19950101		00000003
800	00000009	01	00000004	00000178	M		19950101		00000004
800	00000003	01	00000001	00000181	M		19950627		00000001
800	00000003	01	00000001	00000196	M		19950802		00000001
800	00000005	01	00000002	00000196	M		19950802		00000002
800	00000007	01	00000003	00000196	M		19950802		00000003
800	00000009	01	00000004	00000196	M		19950802		00000004
800	00000011	01	00000005	00000196	M		19950802		00000005
800	00000013	01	00000006	00000196	M		19950802		00000006
800	00000021	01	00000010	00000196	M		19950802		00000010
800	00000023	01	00000011	00000196	M		19950802		00000011
800	00000025	01	00000012	00000196	M		19950802		00000012
800	00000031	01	00000015	00000196	M		19950802		00000015
800	00000033	01	00000016	00000196	M		19950803		00000016
800	00000035	01	00000017	00000196	M		19950803		00000017
800	00000037	01	00000018	00000196	M		19950803		00000018
800	00000039	01	00000019	00000196	M		19950803		00000019
800	00000041	01	00000020	00000196	M		19950803		00000020
800	00000043	01	00000021	00000196	M		19950803		00000021
800	00000045	01	00000022	00000196	M		19950803		00000022
800	00000047	01	00000023	00000196	M		19950804		00000023
800	00000049	01	00000024	00000196	M		19950816		00000024
800	00000051	01	00000025	00000196	M		19950915		00000025
800	00000057	01	00000028	00000196	M		19951115		00000028
800	00000059	01	00000029	00000196	M		19960503		00000029
800	00000003	01	00000001	00000197	M		19950802		00000001
800	00000005	01	00000002	00000197	M		19950802		00000002
800	00000007	01	00000003	00000197	M		19950802		00000003
800	00000009	01	00000004	00000197	M		19950802		00000004
800	00000011	01	00000005	00000197	M		19950915		00000005
800	00000013	01	00000006	00000197	M		19960503		00000006
800	00000003	01	00000001	00000198	M		19950802		00000001
800	00000005	01	00000002	00000198	M		19950802		00000002
800	00000007	01	00000003	00000198	M		19950802		00000003
800	00000009	01	00000004	00000198	M		19950802		00000004
800	00000003	01	00000001	00000199	M		19950802		00000001
800	00000005	01	00000002	00000199	M		19950802		00000002
800	00000007	01	00000003	00000199	M		19950802		00000003
800	00000003	01	00000001	00000200	M		19950802		00000001
800	00000005	01	00000002	00000200	M		19950802		00000002
800	00000007	01	00000003	00000200	M		19950802		00000003
800	00000003	01	00000001	00000201	M		19950802		00000001
800	00000005	01	00000002	00000201	M		19950802		00000002
800	00000007	01	00000003	00000201	M		19950802		00000003
800	00000003	01	00000001	00000202	M		19950802		00000001
800	00000005	01	00000002	00000202	M		19950802		00000002
800	00000007	01	00000003	00000202	M		19950802		00000003
800	00000003	01	00000001	00000203	M		19950802		00000001
800	00000005	01	00000002	00000203	M		19950802		00000002
800	00000007	01	00000003	00000203	M		19950802		00000003
800	00000003	01	00000001	00000205	M		19950802		00000001
800	00000005	01	00000002	00000205	M		19950802		00000002
800	00000007	01	00000003	00000205	M		19950802		00000003
800	00000009	01	00000004	00000205	M		19950802		00000004
800	00000011	01	00000005	00000205	M		19950802		00000005
800	00000013	01	00000006	00000205	M		19950802		00000006
800	00000015	01	00000007	00000205	M		19950802		00000007
800	00000017	01	00000008	00000205	M		19950802		00000008
800	00000003	01	00000001	00000206	M		19950804		00000001
800	00000005	01	00000002	00000206	M		19950804		00000002
800	00000007	01	00000003	00000206	M		19950804		00000003
800	00000009	01	00000004	00000206	M		19950804		00000004
800	00000011	01	00000005	00000206	M		19950804		00000005
800	00000013	01	00000006	00000206	M		19950804		00000006
800	00000015	01	00000007	00000206	M		19950804		00000007
800	00000017	01	00000008	00000206	M		19950804		00000008
800	00000019	01	00000009	00000206	M		19950804		00000009
800	00000021	01	00000010	00000206	M		19950804		00000010
800	00000023	01	00000011	00000206	M		19950804		00000011
800	00000025	01	00000012	00000206	M		19950804		00000012
800	00000027	01	00000013	00000206	M		19950804		00000013
800	00000029	01	00000014	00000206	M		19950804		00000014
800	00000031	01	00000015	00000206	M		19950804		00000015
800	00000033	01	00000016	00000206	M		19950804		00000016
800	00000035	01	00000017	00000206	M		19950804		00000017
800	00000037	01	00000018	00000206	M		19950804		00000018
800	00000039	01	00000019	00000206	M		19950804		00000019
800	00000041	01	00000020	00000206	M		19950804		00000020
800	00000043	01	00000021	00000206	M		19950804		00000021
800	00000044	01	00000021	00000206	M	EB01	19970101	X	00000021
800	00000047	01	00000021	00000206	M	000000001000	19960201	X	00000021
800	00000046	01	00000022	00000206	M	EB01	19970101	X	00000022
800	00000003	01	00000001	00000209	M		19950810		00000001
800	00000005	01	00000002	00000209	M		19950810		00000002
800	00000007	01	00000003	00000209	M		19950810		00000003
800	00000003	01	00000001	00000210	M		19950810		00000001
800	00000005	01	00000002	00000210	M		19950810		00000002
800	00000003	01	00000001	00000211	M		19950810		00000001
800	00000005	01	00000002	00000211	M		19950810		00000002
800	00000007	01	00000003	00000211	M		19950810		00000003
800	00000003	01	00000001	00000212	M		19950810		00000001
800	00000005	01	00000002	00000212	M		19950810		00000002
800	00000003	01	00000001	00000213	M		19950814		00000001
800	00000005	01	00000002	00000213	M		19950816		00000002
800	00000003	01	00000001	00000214	M		19950815		00000001
800	00000005	01	00000002	00000214	M		19950815		00000002
800	00000007	01	00000003	00000214	M		19950815		00000003
800	00000009	01	00000004	00000214	M		19950815		00000004
800	00000011	01	00000005	00000214	M		19950815		00000005
800	00000013	01	00000006	00000214	M		19950815		00000006
800	00000015	01	00000007	00000214	M		19950815		00000007
800	00000017	01	00000008	00000214	M		19950815		00000008
800	00000019	01	00000009	00000214	M		19950816		00000009
800	00000003	01	00000001	00000215	M		19950815		00000001
800	00000005	01	00000002	00000215	M		19950815		00000002
800	00000007	01	00000003	00000215	M		19950815		00000003
800	00000003	01	00000001	00000226	M		19950914		00000001
800	00000005	01	00000002	00000226	M		19950914		00000002
800	00000007	01	00000003	00000226	M		19950914		00000003
800	00000009	01	00000004	00000226	M		19950914		00000004
800	00000011	01	00000005	00000226	M		19950914		00000005
800	00000013	01	00000006	00000226	M		19950914		00000006
800	00000015	01	00000007	00000226	M		19950914		00000007
800	00000017	01	00000008	00000226	M		19950914		00000008
800	00000019	01	00000009	00000226	M		19950914		00000009
800	00000021	01	00000010	00000226	M		19950914		00000010
800	00000023	01	00000011	00000226	M		19950914		00000011
800	00000025	01	00000012	00000226	M		19950914		00000012
800	00000027	01	00000013	00000226	M		19950914		00000013
800	00000029	01	00000014	00000226	M		19950914		00000014
800	00000031	01	00000015	00000226	M		19950914		00000015
800	00000033	01	00000016	00000226	M		19950914		00000016
800	00000035	01	00000017	00000226	M		19950914		00000017
800	00000037	01	00000018	00000226	M		19950914		00000018
800	00000039	01	00000019	00000226	M		19950914		00000019
800	00000041	01	00000020	00000226	M		19950914		00000020
800	00000003	01	00000001	00000230	M		19951003		00000001
800	00000005	01	00000002	00000230	M		19951003		00000002
800	00000007	01	00000003	00000230	M		19951003		00000003
800	00000009	01	00000004	00000230	M		19951003		00000004
800	00000011	01	00000005	00000230	M		19951003		00000005
800	00000013	01	00000006	00000230	M		19951003		00000006
800	00000015	01	00000007	00000230	M		19951003		00000007
800	00000017	01	00000008	00000230	M		19951003		00000008
800	00000019	01	00000009	00000230	M		19951003		00000009
800	00000021	01	00000010	00000230	M		19951003		00000010
800	00000023	01	00000011	00000230	M		19951003		00000011
800	00000025	01	00000012	00000230	M		19951003		00000012
800	00000027	01	00000013	00000230	M		19951003		00000013
800	00000029	01	00000014	00000230	M		19951003		00000014
800	00000031	01	00000015	00000230	M		19951003		00000015
800	00000033	01	00000016	00000230	M		19951003		00000016
800	00000003	01	00000001	00000233	M		19951025		00000001
800	00000005	01	00000002	00000233	M		19951025		00000002
800	00000007	01	00000003	00000233	M		19951025		00000003
800	00000009	01	00000004	00000233	M		19951025		00000004
800	00000011	01	00000005	00000233	M		19951025		00000005
800	00000013	01	00000006	00000233	M		19951025		00000006
800	00000015	01	00000007	00000233	M		19951025		00000007
800	00000017	01	00000008	00000233	M		19951025		00000008
800	00000019	01	00000009	00000233	M		19951101		00000009
800	00000021	01	00000010	00000233	M		19951101		00000010
800	00000003	01	00000001	00000234	M		19951101		00000001
800	00000005	01	00000002	00000234	M		19951101		00000002
800	00000007	01	00000003	00000234	M		19951101		00000003
800	00000009	01	00000004	00000234	M		19951101		00000004
800	00000003	01	00000001	00000235	M		19951101		00000001
800	00000005	01	00000002	00000235	M		19951101		00000002
800	00000007	01	00000003	00000235	M		19951101		00000003
800	00000009	01	00000004	00000235	M		19951101		00000004
800	00000003	01	00000001	00000236	M		19951101		00000001
800	00000005	01	00000002	00000236	M		19951101		00000002
800	00000007	01	00000003	00000236	M		19951101		00000003
800	00000009	01	00000004	00000236	M		19951101		00000004
800	00000003	01	00000001	00000237	M		19951101		00000001
800	00000005	01	00000002	00000237	M		19951101		00000002
800	00000007	01	00000003	00000237	M		19951101		00000003
800	00000009	01	00000004	00000237	M		19951101		00000004
800	00000003	01	00000001	00000238	M		19951101		00000001
800	00000005	01	00000002	00000238	M		19951101		00000002
800	00000007	01	00000003	00000238	M		19951101		00000003
800	00000009	01	00000004	00000238	M		19951101		00000004
800	00000003	01	00000001	00000239	M		19951101		00000001
800	00000005	01	00000002	00000239	M		19951101		00000002
800	00000007	01	00000003	00000239	M		19951101		00000003
800	00000009	01	00000004	00000239	M		19951101		00000004
800	00000003	01	00000001	00000240	M		19951102		00000001
800	00000003	01	00000001	00000241	M		19951102		00000001
800	00000005	01	00000002	00000241	M		19951102		00000002
800	00000007	01	00000003	00000241	M		19951102		00000003
800	00000009	01	00000004	00000241	M		19951102		00000004
800	00000003	01	00000001	00000242	M		19951102		00000001
800	00000005	01	00000002	00000242	M		19951102		00000002
800	00000007	01	00000003	00000242	M		19951102		00000003
800	00000009	01	00000004	00000242	M		19951102		00000004
800	00000003	01	00000001	00000247	M		19951101		00000001
800	00000005	01	00000002	00000247	M		19951101		00000002
800	00000007	01	00000003	00000247	M		19951101		00000003
800	00000009	01	00000004	00000247	M		19951101		00000004
800	00000003	01	00000001	00000248	M		19951101		00000001
800	00000005	01	00000002	00000248	M		19951101		00000002
800	00000007	01	00000003	00000248	M		19951101		00000003
800	00000009	01	00000004	00000248	M		19951101		00000004
800	00000011	01	00000005	00000248	M		19951101		00000005
800	00000013	01	00000006	00000248	M		19951101		00000006
800	00000015	01	00000007	00000248	M		19951101		00000007
800	00000017	01	00000008	00000248	M		19951101		00000008
800	00000019	01	00000009	00000248	M		19951101		00000009
800	00000003	01	00000001	00000249	M		19951101		00000001
800	00000005	01	00000002	00000249	M		19951101		00000002
800	00000007	01	00000003	00000249	M		19951101		00000003
800	00000009	01	00000004	00000249	M		19951101		00000004
800	00000011	01	00000005	00000249	M		19951101		00000005
800	00000013	01	00000006	00000249	M		19951101		00000006
800	00000015	01	00000007	00000249	M		19951101		00000007
800	00000017	01	00000008	00000249	M		19951101		00000008
800	00000019	01	00000009	00000249	M		19951101		00000009
800	00000003	01	00000001	00000250	M		19951101		00000001
800	00000005	01	00000002	00000250	M		19951101		00000002
800	00000007	01	00000003	00000250	M		19951101		00000003
800	00000009	01	00000004	00000250	M		19951101		00000004
800	00000011	01	00000005	00000250	M		19951101		00000005
800	00000013	01	00000006	00000250	M		19951101		00000006
800	00000015	01	00000007	00000250	M		19951101		00000007
