MANDT	MATNR	STLAL	STLAN	STLNR	WERKS	CSLTY	LOSBS	LOSVN
800	T-FT230	01	1	00001839	1100		0	0
800	T-FT300	01	1	00001720	1100		0	0
800	T-FT301	01	1	00001724	1100		0	0
800	T-FT302	01	1	00001728	1100		0	0
800	T-FT303	01	1	00001732	1100		0	0
800	T-FT304	01	1	00001736	1100		0	0
800	T-FT305	01	1	00001740	1100		0	0
800	T-FT306	01	1	00001744	1100		0	0
800	T-FT307	01	1	00001748	1100		0	0
800	T-FT308	01	1	00001752	1100		0	0
800	T-FT309	01	1	00001756	1100		0	0
800	T-FT310	01	1	00001760	1100		0	0
800	T-FT311	01	1	00001764	1100		0	0
800	T-FT312	01	1	00001768	1100		0	0
800	T-FT313	01	1	00001772	1100		0	0
800	T-FT314	01	1	00001776	1100		0	0
800	T-FT315	01	1	00001780	1100		0	0
800	T-FT316	01	1	00001784	1100		0	0
800	T-FT317	01	1	00001788	1100		0	0
800	T-FT318	01	1	00001792	1100		0	0
800	T-FT319	01	1	00001796	1100		0	0
800	T-FT320	01	1	00001800	1100		0	0
800	T-FT321	01	1	00001804	1100		0	0
800	T-FT322	01	1	00001808	1100		0	0
800	T-FT323	01	1	00001812	1100		0	0
800	T-FT324	01	1	00001816	1100		0	0
800	T-FT325	01	1	00001820	1100		0	0
800	T-FT326	01	1	00001824	1100		0	0
800	T-FT327	01	1	00001828	1100		0	0
800	T-FT328	01	1	00001832	1100		0	0
800	T-FT329	01	1	00001836	1100		0	0
800	T-FT330	01	1	00001840	1100		0	0
800	T-FV100-EM	01	1	00002295	1100		0	0
800	T-FV100-EM	01	1	00002295	3100		0	0
800	T-H-00	01	1	00002712	1000		0	0
800	T-HT-1030-99	01	1	00002717	1000		0	0
800	T-HTB100	01	1	00001673	1100		0	0
800	T-HTB101	01	1	00001674	1100		0	0
800	T-HTB102	01	1	00001675	1100		0	0
800	T-HTB103	01	1	00001676	1100		0	0
800	T-HTB104	01	1	00001677	1100		0	0
800	T-HTB105	01	1	00001678	1100		0	0
800	T-HTB106	01	1	00001679	1100		0	0
800	T-HTB107	01	1	00001680	1100		0	0
800	T-HTB108	01	1	00001681	1100		0	0
800	T-HTB109	01	1	00001682	1100		0	0
800	T-HTB110	01	1	00001683	1100		0	0
800	T-HTB111	01	1	00001684	1100		0	0
800	T-HTB112	01	1	00001685	1100		0	0
800	T-HTB113	01	1	00001686	1100		0	0
800	T-HTB114	01	1	00001687	1100		0	0
800	T-HTB115	01	1	00001688	1100		0	0
800	T-HTB116	01	1	00001689	1100		0	0
800	T-HTB117	01	1	00001690	1100		0	0
800	T-HTB118	01	1	00001691	1100		0	0
800	T-HTB119	01	1	00001692	1100		0	0
800	T-HTB120	01	1	00001693	1100		0	0
800	T-HTB121	01	1	00001694	1100		0	0
800	T-HTB122	01	1	00001695	1100		0	0
800	T-HTB123	01	1	00001696	1100		0	0
800	T-HTB124	01	1	00001697	1100		0	0
800	T-HTB125	01	1	00001698	1100		0	0
800	T-HTB126	01	1	00001699	1100		0	0
800	T-HTB127	01	1	00001700	1100		0	0
800	T-HTB128	01	1	00001701	1100		0	0
800	T-HTB129	01	1	00001702	1100		0	0
800	T-HTB130	01	1	00001703	1100		0	0
800	T-HTB200	01	1	00001721	1100		0	0
800	T-HTB201	01	1	00001725	1100		0	0
800	T-HTB202	01	1	00001729	1100		0	0
800	T-HTB203	01	1	00001733	1100		0	0
800	T-HTB204	01	1	00001737	1100		0	0
800	T-HTB205	01	1	00001741	1100		0	0
800	T-HTB206	01	1	00001745	1100		0	0
800	T-HTB207	01	1	00001749	1100		0	0
800	T-HTB208	01	1	00001753	1100		0	0
800	T-HTB209	01	1	00001757	1100		0	0
800	T-HTB210	01	1	00001761	1100		0	0
800	T-HTB211	01	1	00001765	1100		0	0
800	T-HTB212	01	1	00001769	1100		0	0
800	T-HTB213	01	1	00001773	1100		0	0
800	T-HTB214	01	1	00001777	1100		0	0
800	T-HTB215	01	1	00001781	1100		0	0
800	T-HTB216	01	1	00001785	1100		0	0
800	T-HTB217	01	1	00001789	1100		0	0
800	T-HTB218	01	1	00001793	1100		0	0
800	T-HTB219	01	1	00001797	1100		0	0
800	T-HTB220	01	1	00001801	1100		0	0
800	T-HTB221	01	1	00001805	1100		0	0
800	T-HTB222	01	1	00001809	1100		0	0
800	T-HTB223	01	1	00001813	1100		0	0
800	T-HTB224	01	1	00001817	1100		0	0
800	T-HTB225	01	1	00001821	1100		0	0
800	T-HTB226	01	1	00001825	1100		0	0
800	T-HTB227	01	1	00001829	1100		0	0
800	T-HTB228	01	1	00001833	1100		0	0
800	T-HTB229	01	1	00001837	1100		0	0
800	T-HTB230	01	1	00001841	1100		0	0
800	T-HTB299	01	1	00001367	1100		0	0
800	T-HTQ199	01	1	00002577	1100		0	0
800	T-HTQ299	01	1	00002459	1100		0	0
800	T-HTQ299	02	1	00002459	1100		0	0
800	T-HXS199	01	1	00002785	1100		0	0
800	T-IC-F1001	01	1	00000472	1100		0	0
800	T-IC-F1002	01	1	00000473	1100		0	0
800	T-IC-F1003	01	1	00000474	1100		0	0
800	T-LBTL-100	01	1	00002841	3100		0	0
800	T-MA	01	1	00000445	1000		0	0
800	T-MC	01	1	00000443	1000		0	0
800	T-MCA	01	1	00002761	1000		0	0
800	T-MD	01	1	00000446	1000		0	0
800	T-MS	01	1	00000444	1000		0	0
800	T-MS-00	01	1	00002316	1000		0	0
800	T-MS-01	01	1	00002358	1000		0	0
800	T-MS-02	01	1	00002359	1000		0	0
800	T-MS-03	01	1	00002360	1000		0	0
800	T-MS-04	01	1	00002361	1000		0	0
800	T-MS-05	01	1	00002362	1000		0	0
800	T-MS-06	01	1	00002363	1000		0	0
800	T-MS-07	01	1	00002364	1000		0	0
800	T-MS-08	01	1	00002365	1000		0	0
800	T-MS-09	01	1	00002366	1000		0	0
800	T-MS-10	01	1	00002367	1000		0	0
800	T-MS-11	01	1	00002368	1000		0	0
800	T-MS-12	01	1	00002369	1000		0	0
800	T-MS-13	01	1	00002370	1000		0	0
800	T-MS-14	01	1	00002371	1000		0	0
800	T-MS-15	01	1	00002372	1000		0	0
800	T-MS-16	01	1	00002373	1000		0	0
800	T-MS-17	01	1	00002374	1000		0	0
800	T-MS-18	01	1	00002375	1000		0	0
800	T-MS-19	01	1	00002376	1000		0	0
800	T-MS-20	01	1	00002377	1000		0	0
800	T-MS-21	01	1	00002378	1000		0	0
800	T-MS-22	01	1	00002379	1000		0	0
800	T-MS-23	01	1	00002380	1000		0	0
800	T-MS-24	01	1	00002381	1000		0	0
800	T-MS-25	01	1	00002382	1000		0	0
800	T-MS-26	01	1	00002383	1000		0	0
800	T-MS-27	01	1	00002384	1000		0	0
800	T-MS-28	01	1	00002385	1000		0	0
800	T-MS-29	01	1	00002386	1000		0	0
800	T-MS-30	01	1	00002387	1000		0	0
800	T-MS01	01	1	00002625	1000		0	0
800	T-MV	01	1	00000454	1000		0	0
800	T-OS	01	1	00000441	1000		0	0
800	T-PC02	01	1	00000536	3200		0	0
800	T-PC03	01	1	00000537	3200		0	0
800	T-PC04	01	1	00000538	3200		0	0
800	T-PC94	01	1	00000540	3200		0	0
800	T-PC99	01	1	00000539	3200		0	0
800	T-PCG2	01	1	00001845	1200		0	0
800	T-PDP	01	1	00000447	1000		0	0
800	T-PDP	01	1	00000448	1000		0	0
800	T-PDP	01	1	00000457	1100		0	0
800	T-PDS-PHANTOM	01	1	00002872	1000		0	0
800	T-PDS210	01	1	00002864	1000		0	0
800	T-POP	01	1	00001368	1000		0	0
800	T-PUMP	01	1	00002849	1000		0	0
800	T-PZ	01	1	00001843	1200		0	0
800	T-PZ2	01	1	00001846	1200		0	0
800	T-REP	01	1	00000453	1000		0	0
800	T-RTO	01	1	00002570	1000		0	0
800	T-RTO-300	01	1	00002572	1000		0	0
800	T-SCM372-PI	01	1	00003050	1100		0	0
800	T-SEL	01	1	00000440	1000		100	1
800	T-SEL	02	1	00000440	1000		200	101
800	T-SEL	03	1	00000440	1000		9999999999	201
800	T-SF100	01	1	00003076	1000		0	0
800	T-SN	01	1	00000452	1000		0	0
800	T-TAKT	01	1	00003017	1000		0	0
800	T-V1	01	1	00000450	1000		0	0
800	T-V2	02	1	00000450	1000		0	0
800	T-VB100	01	1	00001715	1000		0	0
800	T-VB101	01	1	00002041	1000		0	0
800	T-VB102	01	1	00002047	1000		0	0
800	T-VB103	01	1	00002053	1000		0	0
800	T-VB104	01	1	00002059	1000		0	0
800	T-VB105	01	1	00002065	1000		0	0
800	T-VB106	01	1	00002071	1000		0	0
800	T-VB107	01	1	00002077	1000		0	0
800	T-VB108	01	1	00002083	1000		0	0
800	T-VB109	01	1	00002089	1000		0	0
800	T-VB110	01	1	00002095	1000		0	0
800	T-VB111	01	1	00002101	1000		0	0
800	T-VB112	01	1	00002107	1000		0	0
800	T-VB113	01	1	00002113	1000		0	0
800	T-VB114	01	1	00002119	1000		0	0
800	T-VB115	01	1	00002125	1000		0	0
800	T-VB116	01	1	00002131	1000		0	0
800	T-VB117	01	1	00002137	1000		0	0
800	T-VB118	01	1	00002143	1000		0	0
800	T-VB119	01	1	00002149	1000		0	0
800	T-VB120	01	1	00002155	1000		0	0
800	T-VB121	01	1	00002161	1000		0	0
800	T-VB122	01	1	00002167	1000		0	0
800	T-VB123	01	1	00002173	1000		0	0
800	T-VB124	01	1	00002179	1000		0	0
800	T-VB125	01	1	00002185	1000		0	0
800	T-VB126	01	1	00002191	1000		0	0
800	T-VB127	01	1	00002197	1000		0	0
800	T-VB128	01	1	00002203	1000		0	0
800	T-VB129	01	1	00002209	1000		0	0
800	T-VB130	01	1	00002215	1000		0	0
800	T-VB200	01	1	00001714	1000		0	0
800	T-VB201	01	1	00002040	1000		0	0
800	T-VB202	01	1	00002046	1000		0	0
800	T-VB203	01	1	00002052	1000		0	0
800	T-VB204	01	1	00002058	1000		0	0
800	T-VB205	01	1	00002064	1000		0	0
800	T-VB206	01	1	00002070	1000		0	0
800	T-VB207	01	1	00002076	1000		0	0
800	T-VB208	01	1	00002082	1000		0	0
800	T-VB209	01	1	00002088	1000		0	0
800	T-VB210	01	1	00002094	1000		0	0
800	T-VB211	01	1	00002100	1000		0	0
800	T-VB212	01	1	00002106	1000		0	0
800	T-VB213	01	1	00002112	1000		0	0
800	T-VB214	01	1	00002118	1000		0	0
800	T-VB215	01	1	00002124	1000		0	0
800	T-VB216	01	1	00002130	1000		0	0
800	T-VB217	01	1	00002136	1000		0	0
800	T-VB218	01	1	00002142	1000		0	0
800	T-VB219	01	1	00002148	1000		0	0
800	T-VB220	01	1	00002154	1000		0	0
800	T-VB221	01	1	00002160	1000		0	0
800	T-VB222	01	1	00002166	1000		0	0
800	T-VB223	01	1	00002172	1000		0	0
800	T-VB224	01	1	00002178	1000		0	0
800	T-VB225	01	1	00002184	1000		0	0
800	T-VB226	01	1	00002190	1000		0	0
800	T-VB227	01	1	00002196	1000		0	0
800	T-VB228	01	1	00002202	1000		0	0
800	T-VB229	01	1	00002208	1000		0	0
800	T-VB230	01	1	00002214	1000		0	0
800	T-VB300	01	1	00001713	1000		0	0
800	T-VB301	01	1	00002042	1000		0	0
800	T-VB302	01	1	00002048	1000		0	0
800	T-VB303	01	1	00002054	1000		0	0
800	T-VB304	01	1	00002060	1000		0	0
800	T-VB305	01	1	00002066	1000		0	0
800	T-VB306	01	1	00002072	1000		0	0
800	T-VB307	01	1	00002078	1000		0	0
800	T-VB308	01	1	00002084	1000		0	0
800	T-VB309	01	1	00002090	1000		0	0
800	T-VB310	01	1	00002096	1000		0	0
800	T-VB311	01	1	00002102	1000		0	0
800	T-VB312	01	1	00002108	1000		0	0
800	T-VB313	01	1	00002114	1000		0	0
800	T-VB314	01	1	00002120	1000		0	0
800	T-VB315	01	1	00002126	1000		0	0
800	T-VB316	01	1	00002132	1000		0	0
800	T-VB317	01	1	00002138	1000		0	0
800	T-VB318	01	1	00002144	1000		0	0
800	T-VB319	01	1	00002150	1000		0	0
800	T-VB320	01	1	00002156	1000		0	0
800	T-VB321	01	1	00002162	1000		0	0
800	T-VB322	01	1	00002168	1000		0	0
800	T-VB323	01	1	00002174	1000		0	0
800	T-VB324	01	1	00002180	1000		0	0
800	T-VB325	01	1	00002186	1000		0	0
800	T-VB326	01	1	00002192	1000		0	0
800	T-VB327	01	1	00002198	1000		0	0
800	T-VB328	01	1	00002204	1000		0	0
800	T-VB329	01	1	00002210	1000		0	0
800	T-VB330	01	1	00002216	1000		0	0
800	T-VPC	01	1	00001842	1200		0	0
800	T-VPC00	01	1	00001708	1200		0	0
800	T-VPC2	01	1	00001844	1200		0	0
800	T-VPC99	01	1	00001712	1200		0	0
800	T-VPR00	01	1	00001710	1200		0	0
800	T-VPR01	01	1	00002043	1200		0	0
800	T-VPR02	01	1	00002049	1200		0	0
800	T-VPR03	01	1	00002055	1200		0	0
800	T-VPR04	01	1	00002061	1200		0	0
800	T-VPR05	01	1	00002067	1200		0	0
800	T-VPR06	01	1	00002073	1200		0	0
800	T-VPR07	01	1	00002079	1200		0	0
800	T-VPR08	01	1	00002085	1200		0	0
800	T-VPR09	01	1	00002091	1200		0	0
800	T-VPR10	01	1	00002097	1200		0	0
800	T-VPR11	01	1	00002103	1200		0	0
800	T-VPR12	01	1	00002109	1200		0	0
800	T-VPR13	01	1	00002115	1200		0	0
800	T-VPR14	01	1	00002121	1200		0	0
800	T-VPR15	01	1	00002127	1200		0	0
800	T-VPR16	01	1	00002133	1200		0	0
800	T-VPR17	01	1	00002139	1200		0	0
800	T-VPR18	01	1	00002145	1200		0	0
800	T-VPR19	01	1	00002151	1200		0	0
800	T-VPR20	01	1	00002157	1200		0	0
800	T-VPR21	01	1	00002163	1200		0	0
800	T-VPR22	01	1	00002169	1200		0	0
800	T-VPR23	01	1	00002175	1200		0	0
800	T-VPR24	01	1	00002181	1200		0	0
800	T-VPR25	01	1	00002187	1200		0	0
800	T-VPR26	01	1	00002193	1200		0	0
800	T-VPR27	01	1	00002199	1200		0	0
800	T-VPR28	01	1	00002205	1200		0	0
800	T-VPR29	01	1	00002211	1200		0	0
800	T-VPR30	01	1	00002217	1200		0	0
800	T-VPZ00	01	1	00001707	1200		0	0
800	T-VPZ99	01	1	00001711	1200		0	0
800	T-WE	01	1	00003063	1000		0	0
800	T-XS	01	1	00003046	1000		0	0
800	T-ZAP-100	01	1	00002989	1000		0	0
800	T-ZAP-100	01	1	00002580	3100		0	0
800	T-ZAP-100	02	1	00002580	3100		0	0
800	T-ZAP-101	01	1	00002991	1000		0	0
800	T-ZAP-102	01	1	00002990	1000		0	0
800	T.MCA	01	1	00002760	1000		0	0
800	TAB-199	01	1	00002571	1100		0	0
800	TAB-199	02	1	00002571	1100		0	0
800	TAB-199	03	1	00002571	1100		0	0
800	TAB-199	04	1	00002571	1100		0	0
800	TI-EAS	01	1	00002287	3000		0	0
800	TI-EASF116	01	1	00002290	3000		0	0
800	TI-ECC	01	1	00002294	3000		0	0
800	TI-LGBLUELENS	01	1	00002463	3000		0	0
800	TI-LGGREENLENS	01	1	00002465	3000		0	0
800	TI-LGREDLENS	01	1	00002464	3000		0	0
800	TI-LGYELLOWLENS	01	1	00002466	3000		0	0
800	TI-PKGREDPEGS	01	1	00002293	3000		0	0
800	TI-PKGWHITEPEGS	01	1	00002292	3000		0	0
800	TI-PLANESPKG	01	1	00002291	3000		0	0
800	TI-REDPEGS	01	1	00002288	3000		0	0
800	TI-WHITEPEGS	01	1	00002289	3000		0	0
800	TSPC_PC_00	01	1	00001374	3200		0	0
800	TSPC_PC_00	01	1	00001642	3800		0	0
800	TSPC_PC_01	01	1	00001370	3200		0	0
800	TSPC_PC_02	01	1	00001375	3200		0	0
800	TSPC_PC_03	01	1	00001376	3200		0	0
800	TSPC_PC_04	01	1	00001377	3200		0	0
800	TSPC_PC_05	01	1	00001379	3200		0	0
800	TSPC_PC_06	01	1	00001380	3200		0	0
800	TSPC_PC_07	01	1	00001381	3200		0	0
800	TSPC_PC_08	01	1	00001382	3200		0	0
800	TSPC_PC_09	01	1	00001383	3200		0	0
800	TSPC_PC_10	01	1	00001384	3200		0	0
800	TSPC_PC_11	01	1	00001385	3200		0	0
800	TSPC_PC_12	01	1	00001386	3200		0	0
800	TSPC_PC_13	01	1	00001387	3200		0	0
800	TSPC_PC_14	01	1	00001388	3200		0	0
800	TSPC_PC_15	01	1	00001389	3200		0	0
800	TSPC_PC_16	01	1	00001390	3200		0	0
800	TSPC_PC_17	01	1	00001391	3200		0	0
800	TSPC_PC_18	01	1	00001392	3200		0	0
800	TSPC_PC_19	01	1	00001393	3200		0	0
800	TSPC_PC_20	01	1	00001394	3200		0	0
800	TSPC_PC_21	01	1	00001395	3200		0	0
800	TSPC_PC_22	01	1	00001396	3200		0	0
800	TSPC_PC_23	01	1	00001397	3200		0	0
800	TSPC_PC_24	01	1	00001398	3200		0	0
800	US-BULK1	01	1	00002223	3100		0	0
800	US-BULK2	01	1	00002224	3100		0	0
800	US-BULK3	01	1	00002225	3100		0	0
800	US-CTP-FG	01	1	00001416	3000		0	0
800	US-CTP-SEMI	01	1	00001417	3100		0	0
800	US-FG1-16G	01	1	00002232	3100		0	0
800	US-FG1-250T	01	1	00002238	3100		0	0
800	US-FG1-4GC	01	1	00002229	3100		0	0
800	US-FG1-55G	01	1	00002235	3100		0	0
800	US-FG2-16G	01	1	00002233	3100		0	0
800	US-FG2-250T	01	1	00002239	3100		0	0
800	US-FG2-4GC	01	1	00002230	3100		0	0
800	US-FG2-55G	01	1	00002236	3100		0	0
800	US-FG3-16G	01	1	00002234	3100		0	0
800	US-FG3-250T	01	1	00002240	3100		0	0
800	US-FG3-4GC	01	1	00002231	3100		0	0
800	US-FG3-55G	01	1	00002237	3100		0	0
800	US-INTGD1	01	1	00002220	3100		0	0
800	US-INTGD1	02	1	00002220	3100		0	0
800	US-INTGD2	01	1	00002221	3100		0	0
800	US-INTGD3	01	1	00002222	3100		0	0
800	US-SEMIFG1	01	1	00002226	3100		0	0
800	US-SEMIFG2	01	1	00002227	3100		0	0
800	US-SEMIFG3	01	1	00002228	3100		0	0
800	US_BD_GENERIC	01	1	00001435	3000		0	0
800	US_BD_RESERVED	01	1	00001434	3000		0	0
800	WAFER	01	1	00000184	1100		0	0
800	X-300	01	1	00000302	1100		0	0
800	XMII-P102	01	1	00003049	1000		0	0
800	Y-251	01	1	00000518	1100		0	0
800	Y-300	01	1	00000122	1100		0	0
800	Y-300	95	1	00000122	1100		0	0
800	Y-300	01	1	00000256	3100		0	0
800	Y-300B	01	1	00000226	1100		0	0
800	Y-500	01	1	00000490	1100		0	0
800	Z-300	01	1	00000162	1100		0	0
800	Z-300	01	1	00000286	3100		0	0
