MANDT	STKOZ	STLAL	STLNR	STLTY	BMEIN	BMENG	DATUV	LKENZ	LOEKZ	STLST	VGKZL
800	00000001	01	00002345	M	ST	1	19980101			01	00000000
800	00000001	01	00002346	M	ST	1	19980101			01	00000000
800	00000001	01	00002347	M	ST	1	20021017			01	00000000
800	00000001	01	00002348	M	G	1	20021024			01	00000000
800	00000001	01	00002349	M	G	1	20021024			01	00000000
800	00000001	01	00002350	M	EA	1	20021024			01	00000000
800	00000001	01	00002351	M	EA	1	20021024			01	00000000
800	00000001	01	00002352	M	EA	1	20021024			01	00000000
800	00000001	01	00002353	M	EA	1	20021024			01	00000000
800	00000001	01	00002354	M	EA	1	20021025			01	00000000
800	00000001	01	00002355	M	EA	1	20021025			01	00000000
800	00000001	01	00002356	M	EA	1	20021025			01	00000000
800	00000001	01	00002357	M	EA	1	20021025			01	00000000
800	00000001	01	00002358	M	ST	1	20021025			01	00000000
800	00000001	01	00002359	M	ST	1	20021025			01	00000000
800	00000001	01	00002360	M	ST	1	20021025			01	00000000
800	00000001	01	00002361	M	ST	1	20021025			01	00000000
800	00000001	01	00002362	M	ST	1	20021025			01	00000000
800	00000001	01	00002363	M	ST	1	20021025			01	00000000
800	00000001	01	00002364	M	ST	1	20021025			01	00000000
800	00000001	01	00002365	M	ST	1	20021025			01	00000000
800	00000001	01	00002366	M	ST	1	20021025			01	00000000
800	00000001	01	00002367	M	ST	1	20021025			01	00000000
800	00000001	01	00002368	M	ST	1	20021025			01	00000000
800	00000001	01	00002369	M	ST	1	20021025			01	00000000
800	00000001	01	00002370	M	ST	1	20021025			01	00000000
800	00000001	01	00002371	M	ST	1	20021025			01	00000000
800	00000001	01	00002372	M	ST	1	20021025			01	00000000
800	00000001	01	00002373	M	ST	1	20021025			01	00000000
800	00000001	01	00002374	M	ST	1	20021025			01	00000000
800	00000001	01	00002375	M	ST	1	20021025			01	00000000
800	00000001	01	00002376	M	ST	1	20021025			01	00000000
800	00000001	01	00002377	M	ST	1	20021025			01	00000000
800	00000001	01	00002378	M	ST	1	20021025			01	00000000
800	00000001	01	00002379	M	ST	1	20021025			01	00000000
800	00000001	01	00002380	M	ST	1	20021025			01	00000000
800	00000001	01	00002381	M	ST	1	20021025			01	00000000
800	00000001	01	00002382	M	ST	1	20021025			01	00000000
800	00000001	01	00002383	M	ST	1	20021025			01	00000000
800	00000001	01	00002384	M	ST	1	20021025			01	00000000
800	00000001	01	00002385	M	ST	1	20021025			01	00000000
800	00000001	01	00002386	M	ST	1	20021025			01	00000000
800	00000001	01	00002387	M	ST	1	20021025			01	00000000
800	00000001	01	00002388	M	ST	1	20021029			01	00000000
800	00000001	01	00002389	M	ST	1	20021106			01	00000000
800	00000001	01	00002390	M	ST	1	20021129			01	00000000
800	00000001	01	00002391	M	ST	1	20021129			01	00000000
800	00000001	01	00002394	M	ST	1	20021212			01	00000000
800	00000001	01	00002395	M	ST	1	20021212			01	00000000
800	00000001	01	00002396	M	ST	1	20021212			01	00000000
800	00000001	01	00002397	M	ST	1	20021218			01	00000000
800	00000001	01	00002398	M	ST	1	20021218			01	00000000
800	00000001	01	00002399	M	ST	1	20021218			01	00000000
800	00000001	01	00002400	M	ST	1	20021218			01	00000000
800	00000001	01	00002401	M	ST	1	20021218			01	00000000
800	00000001	01	00002402	M	ST	1	20021218			01	00000000
800	00000001	01	00002403	M	ST	1	20021218			01	00000000
800	00000001	01	00002404	M	ST	1	20021218			01	00000000
800	00000001	01	00002405	M	ST	1	20021218			01	00000000
800	00000001	01	00002406	M	ST	1	20021218			01	00000000
800	00000001	01	00002407	M	ST	1	20021218			01	00000000
800	00000001	01	00002408	M	ST	1	20021218			01	00000000
800	00000001	01	00002409	M	ST	1	20021218			01	00000000
800	00000001	01	00002410	M	ST	1	20021218			01	00000000
800	00000001	01	00002411	M	ST	1	20021218			01	00000000
800	00000001	01	00002412	M	ST	1	20021218			01	00000000
800	00000001	01	00002413	M	ST	1	20021218			01	00000000
800	00000001	01	00002414	M	ST	1	20021218			01	00000000
800	00000001	01	00002415	M	ST	1	20021218			01	00000000
800	00000001	01	00002416	M	ST	1	20021218			01	00000000
800	00000001	01	00002417	M	ST	1	20021218			01	00000000
800	00000001	01	00002418	M	ST	1	20021218			01	00000000
800	00000001	01	00002419	M	ST	1	20021218			01	00000000
800	00000001	01	00002420	M	ST	1	20021218			01	00000000
800	00000001	01	00002421	M	ST	1	20021218			01	00000000
800	00000001	01	00002422	M	ST	1	20021218			01	00000000
800	00000001	01	00002423	M	ST	1	20021218			01	00000000
800	00000001	01	00002424	M	ST	1	20021218			01	00000000
800	00000001	01	00002425	M	ST	1	20021218			01	00000000
800	00000001	01	00002426	M	ST	1	20021218			01	00000000
800	00000001	01	00002427	M	ST	1	20021218			01	00000000
800	00000001	01	00002428	M	ST	1	20021218			01	00000000
800	00000001	01	00002429	M	ST	1	20021218			01	00000000
800	00000001	01	00002430	M	ST	1	20021218			01	00000000
800	00000001	01	00002431	M	ST	1	20021218			01	00000000
800	00000001	01	00002432	M	ST	1	20021218			01	00000000
800	00000001	01	00002433	M	ST	1	20021218			01	00000000
800	00000001	01	00002434	M	ST	1	20021218			01	00000000
800	00000001	01	00002435	M	ST	1	20021218			01	00000000
800	00000001	01	00002436	M	ST	1	20021218			01	00000000
800	00000001	01	00002437	M	ST	1	20021218			01	00000000
800	00000001	01	00002438	M	ST	1	20021218			01	00000000
800	00000001	01	00002439	M	ST	1	20021218			01	00000000
800	00000001	01	00002440	M	ST	1	20021218			01	00000000
800	00000001	01	00002441	M	ST	1	20021218			01	00000000
800	00000001	01	00002442	M	ST	1	20021218			01	00000000
800	00000001	01	00002443	M	ST	1	20021218			01	00000000
800	00000001	01	00002444	M	ST	1	20021218			01	00000000
800	00000001	01	00002445	M	ST	1	20021218			01	00000000
800	00000001	01	00002446	M	ST	1	20021218			01	00000000
800	00000001	01	00002447	M	ST	1	20021218			01	00000000
800	00000001	01	00002448	M	ST	1	20021218			01	00000000
800	00000001	01	00002449	M	ST	1	20021218			01	00000000
800	00000001	01	00002450	M	ST	1	20021218			01	00000000
800	00000001	01	00002451	M	ST	1	20021218			01	00000000
800	00000001	01	00002452	M	ST	1	20021218			01	00000000
800	00000001	01	00002453	M	ST	1	20021218			01	00000000
800	00000001	01	00002454	M	ST	1	20021218			01	00000000
800	00000001	01	00002455	M	ST	1	20021218			01	00000000
800	00000001	01	00002456	M	ST	1	20021218			01	00000000
800	00000001	01	00002457	M	ST	1	20021218			01	00000000
800	00000001	01	00002458	M	ST	1	20021218			01	00000000
800	00000001	01	00002459	M	ST	1	20021223			01	00000000
800	00000001	01	00002460	M	ST	1	20030110			01	00000000
800	00000001	01	00002461	M	ST	1	20030110			01	00000000
800	00000001	01	00002462	M	L	5000	20030120			01	00000000
800	00000001	01	00002463	M	EA	1000	20030120			01	00000000
800	00000001	01	00002464	M	EA	1000	20030120			01	00000000
800	00000001	01	00002465	M	EA	1000	20030120			01	00000000
800	00000001	01	00002466	M	EA	1000	20030120			01	00000000
800	00000001	01	00002467	M	ST	1	20030128			01	00000000
800	00000001	01	00002469	M	ST	1	20030131			01	00000000
800	00000001	01	00002470	M	ST	1	20030131			01	00000000
800	00000001	01	00002505	M	ST	1	20030213			01	00000000
800	00000001	01	00002506	M	ST	1	20030213			01	00000000
800	00000001	01	00002507	M	ST	1	20030213			01	00000000
800	00000001	01	00002508	M	ST	1	20030213			01	00000000
800	00000001	01	00002509	M	ST	1	20030213			01	00000000
800	00000001	01	00002510	M	ST	1	20030213			01	00000000
800	00000001	01	00002511	M	ST	1	20030213			01	00000000
800	00000001	01	00002512	M	ST	1	20030213			01	00000000
800	00000001	01	00002513	M	ST	1	20030213			01	00000000
800	00000001	01	00002514	M	ST	1	20030213			01	00000000
800	00000001	01	00002515	M	ST	1	20030213			01	00000000
800	00000001	01	00002516	M	ST	1	20030213			01	00000000
800	00000001	01	00002517	M	ST	1	20030213			01	00000000
800	00000001	01	00002518	M	ST	1	20030213			01	00000000
800	00000001	01	00002519	M	ST	1	20030213			01	00000000
800	00000001	01	00002520	M	ST	1	20030213			01	00000000
800	00000001	01	00002521	M	ST	1	20030213			01	00000000
800	00000001	01	00002522	M	ST	1	20030213			01	00000000
800	00000001	01	00002523	M	ST	1	20030213			01	00000000
800	00000001	01	00002524	M	ST	1	20030213			01	00000000
800	00000001	01	00002525	M	ST	1	20030213			01	00000000
800	00000001	01	00002526	M	ST	1	20030213			01	00000000
800	00000001	01	00002527	M	ST	1	20030213			01	00000000
800	00000001	01	00002528	M	ST	1	20030213			01	00000000
800	00000001	01	00002529	M	ST	1	20030213			01	00000000
800	00000001	01	00002530	M	ST	1	20030213			01	00000000
800	00000001	01	00002531	M	ST	1	20030213			01	00000000
800	00000001	01	00002532	M	ST	1	20030213			01	00000000
800	00000001	01	00002533	M	ST	1	20030213			01	00000000
800	00000001	01	00002534	M	ST	1	20030213			01	00000000
800	00000001	01	00002566	M	EA	1	20030101			01	00000000
800	00000001	01	00002569	M	ST	1	20030311			01	00000000
800	00000001	01	00002570	M	ST	1	20030312			01	00000000
800	00000001	01	00002571	M	ST	1	20030313			01	00000000
800	00000001	01	00002572	M	ST	1	20030314			01	00000000
800	00000001	01	00002574	M	L	1000	20030415			01	00000000
800	00000001	01	00002575	M	G	1000	20030416			01	00000000
800	00000001	01	00002576	M	ST	1	20030416			01	00000000
800	00000001	01	00002577	M	G	1000	20030416			01	00000000
800	00000001	01	00002580	M	ST	4	20030417			01	00000000
800	00000001	01	00002622	M	ST	1	20030502			01	00000000
800	00000001	01	00002623	M	ST	1	20030502			01	00000000
800	00000001	01	00002624	M	KG	500	20030506			01	00000000
800	00000001	01	00002625	M	ST	1	20030515			01	00000000
800	00000001	01	00002626	M	ST	1	20030519			01	00000000
800	00000001	01	00002627	M	ST	1	20030519			01	00000000
800	00000001	01	00002628	M	ST	1	20030519			01	00000000
800	00000001	01	00002629	M	ST	1	20030519			01	00000000
800	00000001	01	00002630	M	ST	1	20030519			01	00000000
800	00000001	01	00002631	M	ST	1	20030519			01	00000000
800	00000001	01	00002632	M	ST	1	20030519			01	00000000
800	00000001	01	00002633	M	ST	1	20030519			01	00000000
800	00000001	01	00002634	M	ST	1	20030519			01	00000000
800	00000001	01	00002635	M	ST	1	20030519			01	00000000
800	00000001	01	00002636	M	ST	1	20030519			01	00000000
800	00000001	01	00002637	M	ST	1	20030519			01	00000000
800	00000001	01	00002638	M	ST	1	20030519			01	00000000
800	00000001	01	00002639	M	ST	1	20030519			01	00000000
800	00000001	01	00002640	M	ST	1	20030519			01	00000000
800	00000001	01	00002641	M	ST	1	20030519			01	00000000
800	00000001	01	00002642	M	ST	1	20030519			01	00000000
800	00000001	01	00002643	M	ST	1	20030519			01	00000000
800	00000001	01	00002644	M	ST	1	20030519			01	00000000
800	00000001	01	00002645	M	ST	1	20030519			01	00000000
800	00000001	01	00002646	M	ST	1	20030519			01	00000000
800	00000001	01	00002647	M	ST	1	20030519			01	00000000
800	00000001	01	00002648	M	ST	1	20030519			01	00000000
800	00000001	01	00002649	M	ST	1	20030519			01	00000000
800	00000001	01	00002650	M	ST	1	20030519			01	00000000
800	00000001	01	00002651	M	ST	1	20030519			01	00000000
800	00000001	01	00002652	M	ST	1	20030519			01	00000000
800	00000001	01	00002653	M	ST	1	20030519			01	00000000
800	00000001	01	00002654	M	ST	1	20030519			01	00000000
800	00000001	01	00002655	M	ST	1	20030519			01	00000000
800	00000001	01	00002656	M	ST	1	20030519			01	00000000
800	00000001	01	00002657	M	ST	1	20030519			01	00000000
800	00000001	01	00002658	M	ST	1	20030519			01	00000000
800	00000001	01	00002659	M	ST	1	20030519			01	00000000
800	00000001	01	00002660	M	ST	1	20030519			01	00000000
800	00000001	01	00002661	M	ST	1	20030519			01	00000000
800	00000001	01	00002662	M	ST	1	20030519			01	00000000
800	00000001	01	00002663	M	ST	1	20030519			01	00000000
800	00000001	01	00002664	M	ST	1	20030519			01	00000000
800	00000001	01	00002665	M	ST	1	20030519			01	00000000
800	00000001	01	00002666	M	ST	1	20030519			01	00000000
800	00000001	01	00002667	M	ST	1	20030519			01	00000000
800	00000001	01	00002668	M	ST	1	20030519			01	00000000
800	00000001	01	00002669	M	ST	1	20030519			01	00000000
800	00000001	01	00002670	M	ST	1	20030519			01	00000000
800	00000001	01	00002671	M	ST	1	20030519			01	00000000
800	00000001	01	00002672	M	ST	1	20030519			01	00000000
800	00000001	01	00002673	M	ST	1	20030519			01	00000000
800	00000001	01	00002674	M	ST	1	20030519			01	00000000
800	00000001	01	00002675	M	ST	1	20030519			01	00000000
800	00000001	01	00002676	M	ST	1	20030519			01	00000000
800	00000001	01	00002677	M	ST	1	20030519			01	00000000
800	00000001	01	00002709	M	ST	1	20030522			01	00000000
800	00000001	01	00002712	M	ST	1	20030604			01	00000000
800	00000001	01	00002716	M	ST	1	20030625			01	00000000
800	00000001	01	00002717	M	ST	1	20030626			01	00000000
800	00000001	01	00002718	M	KG	225	20030715			01	00000000
800	00000001	01	00002719	M	EA	1	20030721			01	00000000
800	00000001	01	00002725	M	ST	1	20030814			01	00000000
800	00000001	01	00002726	M	ST	1	20030814			01	00000000
800	00000001	01	00002727	M	ST	1	20030903			01	00000000
800	00000001	01	00002728	M	EA	1	20030904			01	00000000
800	00000001	01	00002729	M	EA	1	20030915			01	00000000
800	00000001	01	00002730	M	EA	1	20030915			01	00000000
800	00000001	01	00002731	M	EA	1	20030915			01	00000000
800	00000001	01	00002732	M	EA	1	20030915			01	00000000
800	00000001	01	00002733	M	EA	1	20030915			01	00000000
800	00000001	01	00002734	M	EA	1	20030917			01	00000000
800	00000001	01	00002735	M	EA	1	20030917			01	00000000
800	00000001	01	00002736	M	ST	1	20030919			01	00000000
800	00000001	01	00002737	M	LB	10000	20030919			01	00000000
800	00000001	01	00002738	M	EA	1	20030919			01	00000000
800	00000001	01	00002744	M	EA	1	20031017			01	00000000
800	00000001	01	00002747	M	EA	1	20031118			01	00000000
800	00000001	01	00002748	M	EA	1	20031118			01	00000000
800	00000001	01	00002749	M	ST	1	20031205			01	00000000
800	00000001	01	00002750	M	ST	1	20031205			01	00000000
800	00000001	01	00002751	M	ST	1	20031208			01	00000000
800	00000001	01	00002752	M	ST	1	20031217			01	00000000
800	00000001	01	00002753	M	ST	1	20031217			01	00000000
800	00000001	01	00002754	M	ST	1	20031217			01	00000000
800	00000001	01	00002755	M	ST	1	20031217			01	00000000
800	00000001	01	00002759	M	ST	1	20040113			01	00000000
800	00000001	01	00002760	M	ST	1	20040113			01	00000000
800	00000001	01	00002761	M	ST	1	20040113			01	00000000
800	00000001	01	00002781	M	EA	1	20030219			01	00000000
800	00000001	01	00002782	M	EA	1	20030219			01	00000000
800	00000001	01	00002783	M	EA	1	20030219			01	00000000
800	00000001	01	00002784	M	EA	1	20030219			01	00000000
800	00000001	01	00002785	M	KG	1	20020220			01	00000000
800	00000001	01	00002786	M	EA	1	20040309			01	00000000
800	00000001	01	00002787	M	EA	1	20040310			01	00000000
800	00000001	01	00002788	M	EA	1	20040310			01	00000000
800	00000001	01	00002789	M	EA	1	20040310			01	00000000
800	00000001	01	00002790	M	EA	1	20040311			01	00000000
800	00000001	01	00002792	M	EA	1	20040311			01	00000000
800	00000001	01	00002794	M	EA	1	20040311			01	00000000
800	00000001	01	00002795	M	EA	1	20040311			01	00000000
800	00000001	01	00002797	M	EA	1	20040311			01	00000000
800	00000001	01	00002798	M	EA	1	20040311			01	00000000
800	00000001	01	00002799	M	EA	1	20040311			01	00000000
800	00000001	01	00002800	M	EA	1	20040311			01	00000000
800	00000001	01	00002808	M	EA	100	20040518			01	00000000
800	00000001	01	00002809	M	EA	100	20040518			01	00000000
800	00000001	01	00002810	M	EA	100	20040518			01	00000000
800	00000001	01	00002815	M	ST	1	20040609			01	00000000
800	00000001	01	00002817	M	EA	1	20040622			01	00000000
800	00000001	01	00002818	M	EA	1	20040622			01	00000000
800	00000001	01	00002819	M	EA	1	20040623			01	00000000
800	00000001	01	00002820	M	EA	1	20040623			01	00000000
800	00000001	01	00002821	M	EA	1	20040623			01	00000000
800	00000001	01	00002822	M	EA	1	20040623			01	00000000
800	00000001	01	00002830	M	ST	1	20040707			01	00000000
800	00000001	01	00002831	M	ST	1	20040707			01	00000000
800	00000001	01	00002832	M	ST	1	20040707			01	00000000
800	00000001	01	00002833	M	ST	1	20040707			01	00000000
800	00000001	01	00002838	M	ST	1	20040805			01	00000000
800	00000001	01	00002839	M	ST	1	20040805			01	00000000
800	00000001	01	00002840	M	EA	1	20040805			01	00000000
800	00000001	01	00002841	M	ST	1	20040820			01	00000000
800	00000001	01	00002844	M	EA	10	20040921			01	00000000
800	00000001	01	00002845	M	ST	1	20040923			01	00000000
800	00000001	01	00002846	M	ST	1	20040929			01	00000000
800	00000001	01	00002847	M	ST	1	20040929			01	00000000
800	00000001	01	00002848	M	EA	1	20041001			01	00000000
800	00000001	01	00002849	M	ST	1	20041208			01	00000000
800	00000001	01	00002850	M	ST	1	20041208			01	00000000
800	00000001	01	00002851	M	ST	1	20041208			01	00000000
800	00000001	01	00002852	M	ST	1	20041208			01	00000000
800	00000001	01	00002853	M	KG	100	20041220			01	00000000
800	00000001	01	00002854	M	EA	1	20050223			01	00000000
800	00000001	01	00002855	M	ST	1	20050310			01	00000000
800	00000001	01	00002856	M	ST	1	20050310			01	00000000
800	00000001	01	00002857	M	ST	1	20050311			01	00000000
800	00000001	01	00002858	M	ST	1	20050311			01	00000000
800	00000001	01	00002859	M	ST	1	20050311			01	00000000
800	00000001	01	00002860	M	ST	1	20050311			01	00000000
800	00000001	01	00002861	M	ST	1	20050311			01	00000000
800	00000001	01	00002862	M	ST	1	20050322			01	00000000
800	00000001	01	00002863	M	ST	1	20050322			01	00000000
800	00000001	01	00002864	M	ST	1	20050329			01	00000000
800	00000001	01	00002867	M	KG	1	20050513			01	00000000
800	00000001	01	00002869	M	ST	1	20050623			01	00000000
800	00000001	01	00002870	M	ST	1	20050623			01	00000000
800	00000001	01	00002871	M	ST	1	20050623			01	00000000
800	00000001	01	00002872	M	ST	1	20050718			01	00000000
800	00000001	01	00002873	M	EA	1	20050805			01	00000000
800	00000001	01	00002874	M	EA	1	20050805			01	00000000
800	00000001	01	00002875	M	EA	1	20050805			01	00000000
800	00000001	01	00002876	M	EA	1	20050805			01	00000000
800	00000001	01	00002877	M	EA	1	20050805			01	00000000
800	00000001	01	00002893	M	L	1	20041031			01	00000000
800	00000001	01	00002895	M	CSE	1	20051110			01	00000000
800	00000001	01	00002914	M	ST	1	20051118			01	00000000
800	00000001	01	00002915	M	ST	1	20051118			01	00000000
800	00000001	01	00002918	M	ST	1	20060118			01	00000000
800	00000001	01	00002919	M	ST	1	20060118			01	00000000
800	00000001	01	00002920	M	ST	1	20060118			01	00000000
800	00000001	01	00002921	M	ST	1	20060118			01	00000000
800	00000001	01	00002922	M	ST	1	20060118			01	00000000
800	00000001	01	00002923	M	ST	1	20060118			01	00000000
800	00000001	01	00002924	M	ST	1	20060118			01	00000000
800	00000001	01	00002931	M	EA	1	20060227			01	00000000
800	00000001	01	00002932	M	EA	1	20060227			01	00000000
800	00000001	01	00002936	M	ST	1	20060323			01	00000000
800	00000001	01	00002941	M	ST	1	20060329			01	00000000
800	00000001	01	00002970	M	ST	1	20060403			01	00000000
800	00000001	01	00002971	M	ST	1	20060407			01	00000000
800	00000001	01	00002988	M	ST	1	20060614			01	00000000
800	00000001	01	00002989	M	ST	4	20060628			01	00000000
800	00000001	01	00002990	M	ST	4	20060628			01	00000000
800	00000001	01	00002991	M	ST	4	20060628			01	00000000
800	00000001	01	00002992	M	EA	1	20060815			01	00000000
800	00000001	01	00002993	M	EA	1	20060815			01	00000000
800	00000001	01	00002994	M	EA	1	20060815			01	00000000
800	00000001	01	00002995	M	EA	1	20060816			01	00000000
800	00000001	01	00002996	M	EA	1	20060816			01	00000000
800	00000001	01	00002997	M	EA	1	20060816			01	00000000
800	00000001	01	00002998	M	EA	1	20060816			01	00000000
800	00000001	01	00002999	M	EA	1	20060816			01	00000000
800	00000001	01	00003000	M	EA	1	20060816			01	00000000
800	00000001	01	00003001	M	EA	1	20060816			01	00000000
800	00000001	01	00003002	M	EA	1	20060816			01	00000000
800	00000001	01	00003003	M	EA	1	20060816			01	00000000
800	00000001	01	00003013	M	ST	1000000	20061027			01	00000000
800	00000001	01	00003017	M	ST	1	20061116			01	00000000
800	00000001	01	00003018	M	KG	1000	20061128			01	00000000
800	00000001	01	00003019	M	EA	1	20061211			01	00000000
800	00000001	01	00003020	M	EA	1	20061211			01	00000000
800	00000001	01	00003021	M	EA	1	20061211			01	00000000
800	00000001	01	00003022	M	EA	1	20061211			01	00000000
800	00000001	01	00003023	M	EA	1	20061212			01	00000000
800	00000001	01	00003024	M	EA	1	20061212			01	00000000
800	00000001	01	00003025	M	EA	1	20061212			01	00000000
800	00000001	01	00003044	M	ST	1	20070507			01	00000000
800	00000001	01	00003046	M	ST	1	20070919			01	00000000
800	00000001	01	00003047	M	ST	100	20071004			01	00000000
800	00000001	01	00003048	M	ST	1	20071012			01	00000000
800	00000001	01	00003049	M	ST	1	20071018			01	00000000
800	00000001	01	00003050	M	ST	1	20071031			01	00000000
800	00000001	01	00003061	M	EA	1	20071219			01	00000000
800	00000001	01	00003063	M	ST	1	20080603			01	00000000
800	00000001	01	00003064	M	ST	1	20080704			01	00000000
800	00000001	01	00003065	M	ST	1	20080711			01	00000000
800	00000001	01	00003066	M	ST	1	20080711			01	00000000
800	00000001	01	00003067	M	ST	1	20080711			01	00000000
800	00000001	01	00003068	M	ST	1	20080711			01	00000000
800	00000001	01	00003069	M	ST	1	20080711			01	00000000
800	00000001	01	00003070	M	ST	1	20080717			01	00000000
800	00000001	01	00003071	M	ST	1	20080717			01	00000000
800	00000001	01	00003072	M	ST	1	20080717			01	00000000
800	00000001	01	00003073	M	ST	1	20080717			01	00000000
800	00000001	01	00003074	M	ST	1	20080717			01	00000000
800	00000001	01	00003075	M	ST	1	20080728			01	00000000
800	00000001	01	00003076	M	ST	1	20080728			01	00000000
800	00000001	01	00003084	M	ST	1	20080704			01	00000000
800	00000001	01	00003085	M	ST	1	20080704			01	00000000
800	00000001	01	00003086	M	ST	1	20080704			01	00000000
800	00000001	01	00003087	M	ST	1	20080704			01	00000000
800	00000001	01	00003088	M	ST	1	20080704			01	00000000
800	00000001	01	00003089	M	ST	1	20080704			01	00000000
800	00000001	01	00003090	M	ST	1	20080704			01	00000000
800	00000001	01	00003091	M	ST	1	20080704			01	00000000
800	00000001	01	00003092	M	ST	1	20080704			01	00000000
800	00000001	01	00003093	M	ST	1	20080704			01	00000000
800	00000001	01	00003111	M	KG	1	20090219			01	00000000
800	00000001	01	00003112	M	KG	1	20090219			01	00000000
800	00000001	01	00003113	M	KG	1	20090219			01	00000000
800	00000001	01	00003114	M	KG	1	20090219			01	00000000
800	00000001	01	00003115	M	KG	1	20090219			01	00000000
800	00000001	01	00003116	M	KG	1	20090219			01	00000000
800	00000001	01	00003117	M	KG	1	20090219			01	00000000
800	00000001	01	00003118	M	KG	1	20090219			01	00000000
800	00000001	01	00003119	M	KG	1	20090219			01	00000000
800	00000001	01	00003120	M	KG	1	20090219			01	00000000
800	00000001	01	00003137	M	EA	1	20090420			01	00000000
800	00000001	01	00003138	M	EA	1	20090420			01	00000000
800	00000001	01	00003139	M	EA	1	20090420			01	00000000
800	00000001	01	00003140	M	EA	1	20090420			01	00000000
800	00000001	01	00003142	M	ST	1	20090507			01	00000000
800	00000001	01	00003143	M	EA	1	20090508			01	00000000
800	00000001	01	00003145	M	ST	1	20090610			01	00000000
800	00000001	01	00003148	M	ST	1	20090630			01	00000000
800	00000001	01	00003152	M	ST	1	20090915			01	00000000
800	00000001	01	00003153	M	ST	1	20090918			01	00000000
800	00000001	01	00003157	M	EA	1	20090101			01	00000000
800	00000001	01	00003160	M	ST	1	20100211			01	00000000
800	00000001	01	00003173	M	KG	1	20090219			01	00000000
800	00000001	01	00003174	M	KG	1	20090219			01	00000000
800	00000001	01	00003176	M	ST	1	20100412			01	00000000
800	00000001	01	00003360	M	ST	1	20110310			01	00000000
800	00000001	01	00003361	M	L	1	20110311			01	00000000
800	00000001	01	00003370	M	ST	1	20110419			01	00000000
800	00000001	01	00003372	M	EA	1	20110509			01	00000000
800	00000001	01	00003373	M	EA	1	20110509			01	00000000
800	00000001	01	00003374	M	EA	1	20110509			01	00000000
800	00000001	01	00003375	M	EA	1	20110509			01	00000000
800	00000001	01	00003376	M	EA	1	20110509			01	00000000
800	00000001	01	00003377	M	EA	1	20110509			01	00000000
800	00000001	01	00003378	M	EA	1	20110509			01	00000000
800	00000001	01	00003379	M	EA	1	20110509			01	00000000
800	00000001	01	00003380	M	EA	1	20110509			01	00000000
800	00000001	01	00003381	M	EA	1	20110509			01	00000000
800	00000001	01	00003382	M	EA	1	20110509			01	00000000
800	00000001	01	00003383	M	EA	1	20110509			01	00000000
800	00000001	01	00003384	M	EA	1	20110509			01	00000000
800	00000001	01	00003385	M	EA	1	20110509			01	00000000
800	00000001	01	00003386	M	EA	1	20110509			01	00000000
800	00000001	01	00003387	M	EA	1	20110509			01	00000000
800	00000001	01	00003396	M	KG	1	20110706			01	00000000
800	00000001	01	00003398	M	KG	1	20110708			01	00000000
800	00000001	01	00003399	M	KG	1	20110708			01	00000000
800	00000001	01	00003400	M	KG	1	20110708			01	00000000
800	00000001	01	00003401	M	KG	1	20110708			01	00000000
800	00000001	01	00003403	M	EA	1	20110101			01	00000000
800	00000001	01	00003404	M	M	1	20110816			01	00000000
800	00000001	01	00003405	M	KG	100	20110818			01	00000000
800	00000001	01	00003407	M	L	1	20110826			01	00000000
800	00000001	01	00003418	M	EA	1	19000101			40	00000000
800	00000001	01	00003419	M	EA	1	19000101			40	00000000
800	00000001	01	00003420	M	EA	1	19000101			40	00000000
800	00000001	01	00003422	M	EA	1	19000101			01	00000000
800	00000001	01	00003423	M	EA	1	19000101			01	00000000
800	00000001	01	00003424	M	EA	1	19000101			01	00000000
800	00000001	01	00003426	M	EA	1	19000101			01	00000000
800	00000001	01	00003427	M	EA	1	19000101			01	00000000
800	00000001	01	00003428	M	EA	1	19000101			01	00000000
800	00000001	01	00003432	M	EA	1	20110923			01	00000000
800	00000001	01	00003433	M	EA	1	20110923			01	00000000
800	00000001	01	00003434	M	EA	1	20110923			01	00000000
800	00000001	01	00003435	M	EA	1	20110924			01	00000000
800	00000001	01	00003463	M	EA	1	20110929			01	00000000
800	00000001	01	00003465	M	ST	1	20111028			01	00000000
800	00000001	01	00003466	M	ST	1	20111028			01	00000000
800	00000001	01	00003467	M	ST	1	20111028			01	00000000
800	00000001	01	00003468	M	ST	1	20111028			01	00000000
800	00000001	01	00003469	M	ST	1	20111028			01	00000000
800	00000001	01	00003470	M	ST	1	20111028			01	00000000
800	00000001	01	00003471	M	ST	1	20111028			01	00000000
800	00000001	01	00003472	M	ST	1	20111028			01	00000000
800	00000001	01	00003473	M	ST	1	20111028			01	00000000
800	00000001	01	00003476	M	CSE	500	20111103			01	00000000
800	00000001	01	00003477	M	CSE	500	20111103			01	00000000
800	00000001	01	00003478	M	CSE	500	20111104			01	00000000
800	00000001	01	00003479	M	CSE	500	20111104			01	00000000
800	00000001	01	00003480	M	CSE	500	20111104			01	00000000
800	00000001	01	00003481	M	EA	1	20111105			01	00000000
800	00000001	01	00003482	M	EA	1000	20111105			01	00000000
800	00000001	01	00003483	M	EA	1000	20111105			01	00000000
800	00000001	01	00003484	M	EA	1000	20111105			01	00000000
800	00000001	01	00003485	M	EA	1000	20111105			01	00000000
800	00000001	01	00003486	M	EA	1	20111105			01	00000000
800	00000001	01	00003487	M	EA	1000	20111105			01	00000000
